Predicted: 2	 Actual: 2	

0.09867017	0.022882756	0.030312415	0.0225036	0.100263394	0.031317372	0.031913497	0.014194466	0.05546414	0.008928465	0.01707125	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833	0.008209833
0.050425176	0.04467542	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274	0.011601274


awesome 	 form 	 factor 	 , 	 great 	 battery 	 life 	 , 	 wonderful 	 ux 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
battery 	 life 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

0.058765847	0.025107574	0.044799745	0.025151862	0.08419521	0.025608443	0.030927287	0.02180136	0.105814554	0.010620069	0.018852685	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795	0.0079471795
0.04132939	0.03894879	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306	0.011791306


awesome 	 form 	 factor 	 , 	 great 	 battery 	 life 	 , 	 wonderful 	 ux 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
ux 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

0.070592314	0.028059337	0.035756975	0.0148467645	0.04735693	0.02730759	0.03669791	0.026829312	0.09453902	0.010386244	0.025652224	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427	0.008434427
0.018497776	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078	0.012424078


i 	 love 	 the 	 keyboard 	 and 	 the 	 screen 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
keyboard 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

0.044321146	0.050542634	0.030141728	0.021428382	0.036550324	0.034814354	0.027397178	0.024076223	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149	0.010149
0.043514557	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105	0.0121074105


i 	 love 	 the 	 keyboard 	 and 	 the 	 screen 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
screen 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

0.035007484	0.028926726	0.022744378	0.029201463	0.042695846	0.03128071	0.02159869	0.031857174	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549	0.010509549
0.031810354	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565	0.012255565


however 	 , 	 there 	 are 	 major 	 issues 	 with 	 the 	 touchpad 	 which 	 render 	 the 	 device 	 nearly 	 useless 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
touchpad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 0	 Actual: 0	

0.019970348	0.013917905	0.02273684	0.015836403	0.043281786	0.03503769	0.018264128	0.025791157	0.024229845	0.023950664	0.0705242	0.02426555	0.021340959	0.02371791	0.043881107	0.017168561	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828	0.008688828
0.04935841	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437	0.012033437


i 	 've 	 already 	 upgraded 	 o 	 mavericks 	 and 	 i 	 am 	 impressed 	 with 	 everything 	 about 	 this 	 computer 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
mavericks 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

0.025108298	0.021992607	0.029040156	0.059820205	0.067730635	0.056297153	0.027607542	0.037763406	0.031704653	0.051879793	0.012114932	0.015693145	0.01793903	0.017230222	0.013765196	0.014270739	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316	0.00781316
0.07580965	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613	0.011698613


not 	 as 	 fast 	 as 	 i 	 would 	 have 	 expect 	 for 	 an 	 i5 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
i5 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 0	

0.023234066	0.02908707	0.046064958	0.02594747	0.03985708	0.02945083	0.01977635	0.04797532	0.029770607	0.048110206	0.011257698	0.027804565	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115	0.009142115
0.018546598	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462	0.012423462


thanks 	 for 	 great 	 service 	 and 	 shipping 	 ! 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
